3 10000
0.0222435581 0.9317592490 0.6701537923
0.7578328399 0.8247938018 0.9647828679
0.9142296341 0.3696626152 0.7088591099
0.0266342259 0.3317502166 0.9725228188
0.2037764920 0.9728508951 0.1838191781
0.1427628856 0.6521718419 0.9843224161
0.1167261454 0.3356773425 0.6967454270
0.3048150337 0.9545362743 0.8752849024
0.7957907165 0.5096919489 0.5516923177
0.8085976569 0.5098138570 0.8231715470
0.6352148099 0.0073530942 0.9567120247
0.4645073920 0.7517947933 0.8272188765
0.7299298210 0.4088003826 0.5622123288
0.4607800895 0.8144398736 0.6590662605
0.5348808433 0.3873369632 0.1159373649
0.4859196093 0.6036152612 0.3963369674
0.6563916010 0.0669078175 0.7405678995
0.9734625059 0.5851824843 0.6208563067
0.0661985395 0.0453849767 0.9928106355
0.2666724784 0.0725587951 0.1588264974
0.7960853149 0.3573778435 0.9249863461
0.4213264191 0.3280721586 0.4808449447
0.8244009707 0.3770622282 0.5871934269
0.2451853033 0.3995694230 0.3849071936
0.4036581500 0.4801909646 0.5137310529
0.9312878964 0.4505105120 0.2089548432
0.3703065104 0.6811125835 0.5999304397
0.0479638089 0.3195497589 0.9645380878
0.7343253066 0.2708160732 0.8700917126
0.0102796417 0.6258004632 0.8474805079
0.5034239755 0.7466384189 0.1204532506
0.7880324044 0.0207401111 0.2354971691
0.9923710898 0.5825863286 0.7421531693
0.9159817002 0.1591634835 0.5423996796
0.5859541017 0.9834409601 0.4271692286
0.2446891806 0.1366216766 0.7404862327
0.8749297790 0.1799908788 0.1762370990
0.7276410645 0.7951739757 0.1004068581
0.3779264490 0.4668396061 0.1479017058
0.7898962578 0.8290628552 0.7552333225
0.4687621659 0.4792887592 0.3202599982
0.0494578360 0.7157626698 0.8527520700
0.9285247981 0.0537891557 0.4814094438
0.7774460298 0.8077782154 0.9681750950
0.1687657851 0.4218057312 0.6581815956
0.5296998109 0.1269209734 0.3730440555
0.0512116653 0.0399388532 0.2104815839
0.1219487496 0.1825717897 0.8455416901
0.1135342235 0.1589993198 0.3019406559
0.7139160905 0.0139002224 0.6569840044
0.0598551556 0.9188940754 0.9226287105
0.0603979770 0.8547843893 0.8270168836
0.2015865523 0.1566573759 0.2510261838
0.5879201890 0.0715636276 0.0230516159
0.0816664037 0.4316500076 0.6342904110
0.9965256375 0.6555550710 0.9015756010
0.4037019849 0.9663175981 0.5829462243
0.2717315600 0.0268516017 0.1435909356
0.0174399965 0.9469607274 0.9031352695
0.0637920748 0.2095111632 0.3644358931
0.7327442564 0.3815137251 0.6148304254
0.6989961523 0.5442906352 0.6541949175
0.9483180868 0.1003740562 0.9660572984
0.7870661800 0.6031244992 0.7284772744
0.3274001206 0.7623835912 0.6543478727
0.7849338076 0.3399004230 0.8577811255
0.8548642966 0.0256412880 0.0240218756
0.2557255274 0.5358320947 0.1511821350
0.6838966839 0.7938672702 0.5979601318
0.1719111744 0.5043249397 0.3327346174
0.3584745442 0.8980053927 0.6907078444
0.9113037165 0.1943326289 0.3623255824
0.4507632364 0.7832477120 0.5194009666
0.2822714255 0.8914623875 0.3286046513
0.5472115607 0.8984802402 0.7833915507
0.7193158086 0.3897294783 0.2313090470
0.6169555397 0.0710988502 0.8579452665
0.9619270161 0.2437734947 0.7911881181
0.8600240711 0.3023658597 0.3622058944
0.2171320560 0.8934251181 0.3625042315
0.1189678326 0.3491606945 0.5390248099
0.7845321555 0.5818460664 0.5112223303
0.5293302633 0.0492535074 0.3639263246
0.9225666346 0.0908333048 0.4886803711
0.3651240603 0.5361911750 0.2797673969
0.1946108877 0.9756875535 0.8287645837
0.4304230226 0.3734876052 0.9171961604
0.9286874476 0.5557337788 0.1394267639
0.8729666407 0.1332030118 0.9389854873
0.0942428357 0.1389764807 0.3385421329
0.9411533828 0.9853357113 0.4535327977
0.7836522422 0.6322078681 0.8060906964
0.3657028872 0.4942974584 0.1979260192
0.7162496568 0.1691197636 0.0990645867
0.0314790949 0.6755267773 0.2613278444
0.4475572743 0.3170714795 0.0497263207
0.4473985732 0.3635549617 0.4633369609
0.0024234943 0.5952353707 0.6679871207
0.4726884926 0.4426385258 0.5763568987
0.8448826796 0.2800456975 0.3990777797
0.7280277603 0.6827504388 0.4311833151
0.1072520128 0.2249187421 0.4693983637
0.1794501711 0.7270511800 0.9791019233
0.0777877429 0.6896276898 0.7789006606
0.4997869535 0.9989408848 0.9014326850
0.8276889003 0.0463522330 0.1039531322
0.8732103806 0.1800851573 0.2810967038
0.9244982835 0.7979774830 0.7175120509
0.1259006518 0.6032074835 0.9528098239
0.6334794385 0.3584010223 0.3316432391
0.5102853400 0.3293419742 0.5591873105
0.3891581650 0.8024747219 0.5999122447
0.5219276219 0.9110127978 0.8010145368
0.7190707490 0.3657317954 0.5585340222
0.1315283175 0.4585862714 0.0479919215
0.3071921635 0.6961825391 0.3873315721
0.3683309563 0.0980513793 0.8291577697
0.9158865851 0.5671487643 0.9809708634
0.8125660899 0.9072407894 0.5197734158
0.7167594034 0.6144285314 0.0028077166
0.1182885325 0.4909233850 0.0419938550
0.5964148491 0.1500534721 0.2915760425
0.1173491974 0.1288155560 0.4700583923
0.0659160346 0.2706237284 0.5584314026
0.4480472040 0.0898911617 0.5534517224
0.1400836474 0.3590044987 0.7501291559
0.6724438294 0.4090966286 0.4832425992
0.6026792198 0.6040920264 0.9169251683
0.3765667082 0.3192744438 0.0773396407
0.4924330864 0.9119138882 0.8526700933
0.6911347303 0.7813926847 0.6430490761
0.2814029646 0.0445612392 0.8359951746
0.4873878393 0.8345315277 0.3989223571
0.0988327337 0.0768951858 0.5593608291
0.5326933025 0.7996104313 0.3459997947
0.2741942150 0.0447160773 0.9959723995
0.8112488472 0.2286644295 0.8642938845
0.5685229778 0.7908236034 0.0154265199
0.6073886036 0.8339877956 0.0607503141
0.1803027898 0.8480822307 0.5125243790
0.8678298262 0.1139906970 0.9548214348
0.3756321558 0.9753206858 0.0541938109
0.6270481413 0.5366531931 0.1422203621
0.9719832575 0.4881274661 0.2223737501
0.5438073025 0.7672562821 0.3201784587
0.9454304876 0.5522255797 0.3759833369
0.9666507284 0.5544993726 0.3715836378
0.6838880113 0.7187533537 0.2222872648
0.8089785105 0.3862355803 0.6469268941
0.0482803767 0.4498273329 0.6725828050
0.6573187584 0.0977735024 0.5121597489
0.3103619758 0.3598166196 0.9083945005
0.4257283314 0.6960735441 0.2147095874
0.4404994066 0.4707827106 0.4587696235
0.7934492621 0.0871336281 0.4144286379
0.0091943719 0.6864031589 0.3789641873
0.1218762883 0.6158032650 0.5885411792
0.5948922155 0.7628664510 0.0405059378
0.6352941219 0.7676371646 0.8572707368
0.7821455831 0.3574417540 0.7992216854
0.6174700477 0.7908216492 0.1486806953
0.7009063940 0.1789741286 0.0415854327
0.4008041853 0.4959052679 0.1334776584
0.9184176587 0.6730520189 0.2172764796
0.1224902252 0.2887073387 0.0398496703
0.6053036888 0.5110228976 0.8531645963
0.8190531450 0.3952540507 0.8678110058
0.8531073220 0.4005234734 0.3145015900
0.9960063934 0.8098803072 0.9391728236
0.4495830222 0.8736202801 0.0013076598
0.8090163938 0.0783894233 0.0778025450
0.8335594936 0.1720691051 0.4370216909
0.5422276543 0.7371190003 0.8763236234
0.7562842864 0.8077679913 0.3252699990
0.8242524908 0.5770053209 0.9496038276
0.5804668521 0.5807815304 0.7684121546
0.1589523050 0.4502653641 0.6724137277
0.8388270000 0.1759745444 0.8947575177
0.8779116640 0.7961296174 0.9920098662
0.5577774649 0.9203630086 0.0175685443
0.2876668022 0.8003033981 0.4318089349
0.5712498081 0.6218272582 0.1191744573
0.4053140451 0.3488186441 0.4709590494
0.2866555551 0.0599803767 0.6690527578
0.3803801114 0.0691100017 0.2658060402
0.6459036049 0.1689321550 0.2829497612
0.4176928123 0.5254986063 0.3728249854
0.3805141402 0.2023451155 0.6103671156
0.3910991505 0.4191907186 0.1377230126
0.7128259871 0.9516199239 0.5055442197
0.1423200753 0.5123021035 0.4946532026
0.6807369901 0.8234109681 0.3062041391
0.4955593489 0.5166131487 0.3973512128
0.4506107727 0.3038051581 0.7492775542
0.9041341182 0.1920215159 0.4183848939
0.1598104422 0.2610343467 0.7599815540
0.4017119774 0.3852627527 0.4954023962
0.0865928894 0.1970135913 0.4017626481
0.0950104346 0.2261541365 0.5120315597
0.1260795960 0.0572674353 0.6284518846
0.6228320014 0.8199137267 0.5235733900
0.4470399903 0.8260507273 0.0555881343
0.3425108654 0.4059940097 0.4713463582
0.9780233634 0.2823067844 0.8850722123
0.4859088312 0.4112757437 0.0432732839
0.5183735949 0.7652022419 0.6223299321
0.0962274009 0.4123060071 0.1859003777
0.5731558366 0.9801251180 0.9064873369
0.9299179920 0.3946033344 0.4505251798
0.2491074474 0.6995543122 0.0183949853
0.0520198816 0.7800984452 0.9284456876
0.4490904131 0.4750001570 0.2848587439
0.2480804293 0.2207803584 0.2647134892
0.6550447948 0.1832863788 0.5282833165
0.9826213935 0.3352032844 0.8651497379
0.3236553819 0.9055640434 0.6440595210
0.4670974192 0.5196062625 0.9207798050
0.4315063586 0.6628483734 0.5931272296
0.9835937656 0.4908317588 0.8704421741
0.2342586614 0.9456815172 0.2207640784
0.8044543466 0.8429776895 0.3333283685
0.6258724675 0.6208863664 0.2042007705
0.7498345987 0.8024518687 0.8456541521
0.7088172305 0.5333512261 0.2561755065
0.8025458338 0.8407216131 0.2751267764
0.2840209642 0.7252016634 0.7471414249
0.0585986687 0.4543623677 0.1047548767
0.6261769774 0.5013802576 0.0413680121
0.1331954644 0.6010459294 0.6122895727
0.0370258936 0.2614051919 0.2445937593
0.3543988859 0.4791200979 0.1193208441
0.5792471478 0.0134148633 0.5630100190
0.4000533496 0.4307601973 0.9001249286
0.2542802390 0.6204258335 0.0085905204
0.1426020413 0.0377747330 0.6818618439
0.6935664844 0.1561130549 0.5512296626
0.1256677903 0.1838803908 0.8783201846
0.0689604546 0.5737720954 0.5538653567
0.9496908526 0.4652663534 0.5168010037
0.1003411524 0.0117291047 0.8006230188
0.0158468489 0.3811575412 0.4528364526
0.6935798709 0.3902389583 0.7381579800
0.3067793589 0.2984041360 0.4946723401
0.6357044181 0.8933277158 0.2633408615
0.6257310185 0.3486466106 0.0787545066
0.7497836152 0.3987569263 0.8142044503
0.6653991445 0.8329134131 0.7861803801
0.0494399950 0.3759143545 0.2522352843
0.0613172305 0.1955850912 0.4918262677
0.9952966759 0.9400261582 0.2963270766
0.0529283637 0.9682299981 0.8103010883
0.9372145630 0.1154657923 0.0074807975
0.4022715774 0.4649097342 0.4012632438
0.8889013604 0.1596818412 0.1572917356
0.6260418026 0.5066379987 0.2271629763
0.9506602897 0.9594425306 0.7243625042
0.3448338770 0.7067359717 0.7023808938
0.3547777003 0.2194392890 0.3010164694
0.1531912576 0.6769652895 0.4658280528
0.6107680185 0.3484161614 0.4765361730
0.8404323007 0.9783236631 0.7332320503
0.0959650209 0.3671050432 0.8434153083
0.7880525110 0.6805937117 0.1980130831
0.3705205856 0.7636335615 0.1210971475
0.8957840578 0.1315432120 0.9417927474
0.1493911695 0.4933662498 0.4328598083
0.2166451211 0.4066311874 0.4922507470
0.3034123767 0.2663726546 0.0073512091
0.1596121988 0.5048985910 0.5588402719
0.1025005086 0.7606561712 0.7294042333
0.5381806700 0.6320808161 0.1687119116
0.7268711944 0.3940441341 0.4841914053
0.9254330580 0.2423715497 0.8999091119
0.9366579948 0.0895994768 0.0835268010
0.5341708260 0.0831082741 0.5700365023
0.4523065083 0.8158408686 0.2484618238
0.7723173075 0.4536367541 0.2197588395
0.6449213720 0.1088411694 0.7054079826
0.4520240319 0.2392035186 0.8740202486
0.1553680283 0.3527571854 0.8930849505
0.5843986665 0.8751250373 0.2331686946
0.6060977550 0.8279926770 0.2184570426
0.4852285798 0.2837845604 0.2114113241
0.8263780095 0.8557452782 0.6351989132
0.1520783788 0.9670188274 0.7499861284
0.5929956543 0.9619308111 0.5536919545
0.4792233800 0.4906750900 0.7731655458
0.1465861678 0.2784256129 0.4004585983
0.4972231965 0.7652700066 0.8513632012
0.5873117193 0.4155546632 0.0543964902
0.6121030421 0.9332922088 0.4439394628
0.7599991845 0.2265418024 0.9037459238
0.7915807535 0.6920686462 0.6683659557
0.0173181630 0.4240521500 0.8578313485
0.6271632513 0.4571663117 0.1572622781
0.0804937859 0.0825512081 0.7711189550
0.5143661432 0.2297496894 0.5822597742
0.1825089584 0.8526112871 0.3453375779
0.4533413645 0.9986767525 0.1326180152
0.3056596092 0.1499147847 0.8638608213
0.7639715284 0.5520276015 0.2700758896
0.0794241886 0.7298405784 0.6968203191
0.5085393875 0.4519374218 0.5943745251
0.6386043232 0.6136930751 0.2700052734
0.3196373799 0.7499610661 0.3004935068
0.4673047670 0.4501941892 0.1089318301
0.0168615168 0.0517661429 0.9657176570
0.2789227522 0.2994300866 0.2126189630
0.5320844788 0.2645075631 0.3225500118
0.6265765019 0.4681291558 0.9046314160
0.8913695059 0.4233092589 0.7217234169
0.0059914981 0.0322296276 0.2319727012
0.6850078596 0.0126541166 0.0976430054
0.1605475569 0.1666103076 0.4323990926
0.7661773483 0.8930717974 0.1801625037
0.3076874998 0.5822408050 0.9342292138
0.7290616374 0.1317732202 0.2321288576
0.3025302357 0.0586875830 0.9767704258
0.6798509933 0.9055994857 0.3075907758
0.7227117671 0.2678081417 0.7828045871
0.2465386957 0.8639179789 0.3183420847
0.2303968297 0.7896066880 0.3280412813
0.9627454403 0.5850598606 0.7230092206
0.1829769138 0.4578796808 0.7418205249
0.5036772815 0.2496182113 0.3298794164
0.9533638817 0.3708335676 0.3633417144
0.2985015426 0.9431072048 0.9476335794
0.3396038806 0.1779944235 0.1760174352
0.1331993162 0.8314385246 0.5028009439
0.8055886223 0.9081234095 0.6812667925
0.6775572826 0.6002793841 0.0852171118
0.6117633115 0.6754494648 0.6355794780
0.3731827603 0.1596652400 0.8021372221
0.9496943892 0.6661405237 0.3686111756
0.5192031127 0.4143233648 0.5994637038
0.9108063789 0.4451979814 0.6153828926
0.2806098177 0.5853042376 0.2239149161
0.9068845151 0.5802065642 0.3464750171
0.3794003896 0.1990277011 0.7904885146
0.8815425666 0.3325661060 0.6819202922
0.6715407876 0.8584864808 0.4423702931
0.2668796147 0.5969171731 0.0282154043
0.6200017086 0.4001270916 0.3335846237
0.8884237718 0.9153964063 0.3202941613
0.0385050335 0.3071795165 0.4851364289
0.9213693552 0.4988228760 0.1502069012
0.1297933727 0.8188139027 0.2046035553
0.0053217352 0.9623232022 0.5430559592
0.4145446998 0.3355598441 0.7999465236
0.0878603554 0.9678594552 0.5645161827
0.3799472571 0.3516615321 0.7636806316
0.4219419704 0.1669549610 0.9921258311
0.4061753586 0.9221199454 0.6269849444
0.8481815912 0.5802579290 0.5461966255
0.6956863508 0.7318952575 0.1726774361
0.9451436918 0.9459175183 0.6632408636
0.4742697287 0.9909330798 0.7369352394
0.8089687702 0.0964419659 0.9873401125
0.9560192684 0.5291596648 0.2365409319
0.9099033619 0.0046286921 0.2489734348
0.1373162643 0.0454559402 0.1778955046
0.3590967298 0.6464864381 0.7700140373
0.7648932200 0.8949609294 0.8117607855
0.9543864884 0.3987768850 0.3285526296
0.6714302859 0.2626592329 0.2902661604
0.3048412762 0.0389450274 0.5285674765
0.8397394044 0.7616170076 0.9205533402
0.2312494435 0.4370401800 0.2029416608
0.7997751541 0.3002199158 0.1520078721
0.7223381783 0.9136130760 0.1420281042
0.4448995936 0.0710728445 0.7496782030
0.6077394712 0.2208276556 0.6481368529
0.2327976244 0.1298513272 0.5173296738
0.0978177352 0.8640983933 0.6731143062
0.5921856857 0.3513334676 0.5590888836
0.2742601270 0.2764290058 0.3880811220
0.1133361682 0.6837458051 0.2609011215
0.7863597442 0.8032747517 0.5314570808
0.8065808369 0.1162745688 0.3840002198
0.3616496104 0.5107581089 0.8530978104
0.9946509949 0.7149009493 0.0962857797
0.9755482390 0.9253577831 0.3119874628
0.1732469228 0.7328393518 0.3982696525
0.2589437276 0.8896858643 0.2305531182
0.9947809595 0.5028597825 0.0185526382
0.5724787588 0.9199496230 0.1938207339
0.4709537490 0.0518218796 0.7035435544
0.4888040391 0.4830831972 0.8786335707
0.8999726410 0.0488245737 0.0711513864
0.9227784458 0.9246473921 0.5562244754
0.1535867692 0.5977564677 0.1539352858
0.0229805275 0.8983309475 0.7821584025
0.8791256115 0.3162902958 0.6053068444
0.4790870802 0.1252010686 0.5878005960
0.4392961925 0.5416346181 0.7149617455
0.7447379277 0.8747750079 0.2817956452
0.0496700235 0.6829729777 0.3444550115
0.4171023790 0.9085675067 0.0974974173
0.0931794374 0.4161482236 0.1028889010
0.5439087509 0.2004091364 0.5819033681
0.6690104861 0.8475674587 0.2723583950
0.6133292378 0.2663676531 0.8282842319
0.9144353625 0.5899678449 0.7262702255
0.6967252745 0.6133131260 0.4841905080
0.5318969129 0.2404608603 0.2571840966
0.4098273015 0.6833433592 0.9405993253
0.2726880297 0.8674488953 0.1825182844
0.0446499835 0.7849803430 0.7185980025
0.2529949056 0.0615035233 0.0385073912
0.9725169302 0.4471132722 0.4966218751
0.5733855762 0.0549271468 0.7267485726
0.4528080018 0.7195039821 0.6642435081
0.9582530790 0.6245896039 0.5963072307
0.4587424399 0.4701886670 0.5450317919
0.3487129116 0.0914645783 0.1126545306
0.6335634206 0.7491003898 0.0285266076
0.9392239191 0.4723354506 0.8035271621
0.7094480552 0.1898337236 0.7455146101
0.4177422680 0.9415299775 0.5623766776
0.1556363396 0.1551819641 0.0207523302
0.8472041444 0.6362028647 0.6025371205
0.7946628370 0.1377578126 0.9033038248
0.0735205613 0.0013719540 0.7809475190
0.5534228816 0.2636679272 0.4890354772
0.4274323135 0.3732783060 0.9786161934
0.3203984275 0.6736902631 0.6126182825
0.6757953176 0.3637971080 0.4629777156
0.9303993738 0.4680315022 0.5679722571
0.0422348070 0.7489552927 0.1726296816
0.2965260123 0.1417789888 0.8689199822
0.1029389694 0.2557806671 0.4208775196
0.5105944332 0.7148808803 0.0705054015
0.9481068283 0.8842646975 0.8804375197
0.1524369353 0.6300502556 0.2567170238
0.3559087291 0.0455079695 0.9295489816
0.4723351093 0.0171467404 0.4879843760
0.0359166078 0.9537086087 0.5606514948
0.4353509378 0.3724170280 0.7858231027
0.4596994451 0.5370175175 0.1025335566
0.6923597866 0.2788838464 0.7132338214
0.3959069172 0.7151459832 0.1238226240
0.3600842675 0.0509326974 0.5181932379
0.7423642400 0.8188369088 0.7475614503
0.4732325514 0.8407456842 0.2090543254
0.6078559274 0.8925254475 0.8357479560
0.0926680168 0.7535007099 0.3196851420
0.0198340299 0.4689341856 0.3512315623
0.1073266365 0.4339026874 0.5462361534
0.6588686197 0.6251647662 0.6903411247
0.9016592399 0.2455420846 0.9998776096
0.1011561808 0.5344216583 0.2954019986
0.4560744261 0.2015645235 0.1354397437
0.6374400057 0.5675648513 0.6408767667
0.0740275963 0.9278001089 0.3936713738
0.3913615690 0.4806018549 0.0464118206
0.4667559078 0.2289088530 0.2929096653
0.1409249993 0.7059419570 0.8323538351
0.7518866654 0.9181622786 0.5508700463
0.1738162246 0.1236581090 0.6305948452
0.9812809722 0.0312201346 0.0095578788
0.3961293233 0.8698910268 0.7342565372
0.8097895980 0.8717146999 0.1775824973
0.7012403684 0.1383028703 0.9104965179
0.1441181086 0.3241300862 0.5234137413
0.2429328130 0.2905291896 0.3880130967
0.0305378864 0.9785035694 0.4297831112
0.5046538290 0.0450681165 0.8997113195
0.4741928966 0.7987672291 0.3076501704
0.2739582150 0.5011290832 0.1612242420
0.8540289631 0.7704425607 0.4539880890
0.4164645710 0.9709433090 0.1885101088
0.4454227111 0.5217047199 0.1143024283
0.6459767262 0.4851947198 0.8348761944
0.9289617357 0.6358175006 0.6322093226
0.1119183454 0.3603695158 0.3078141029
0.7591054311 0.3504061995 0.8919459763
0.2433271265 0.8360412979 0.2378408106
0.3622116788 0.8154436637 0.3328426824
0.9461669149 0.9321123372 0.6846196784
0.4308228594 0.0429028623 0.4980449485
0.6342883512 0.4298644833 0.3844773103
0.7626070824 0.4509801661 0.2312925455
0.5515989298 0.3805683032 0.6288677018
0.7578481560 0.8935355089 0.9117642955
0.0477509614 0.2516633836 0.8641149272
0.8680492542 0.0963113185 0.1709684633
0.5260257638 0.3126896147 0.1497106830
0.0978080938 0.8701539022 0.0118845820
